"No.","Time","Source","Destination","Protocol","Info","Length"
"2899","222.267185","107.167.96.31","192.168.6.68","TCP","[TCP Keep-Alive ACK] 443  >  53092 [ACK] Seq=3330 Ack=3309 Win=41646 Len=0","54"
"2900","222.306653","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=168/43008, ttl=64 (no response found!)","98"
"2901","222.312516","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=169/43264, ttl=64 (no response found!)","98"
"2902","222.327997","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=170/43520, ttl=64 (no response found!)","98"
"2903","222.353043","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=171/43776, ttl=64 (no response found!)","98"
"2904","222.371396","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=172/44032, ttl=64 (no response found!)","98"
"2905","222.394437","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=173/44288, ttl=64 (no response found!)","98"
"2906","222.431776","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=174/44544, ttl=64 (no response found!)","98"
"2907","222.450573","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=175/44800, ttl=64 (no response found!)","98"
"2908","222.478735","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=176/45056, ttl=64 (no response found!)","98"
"2909","222.500665","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=177/45312, ttl=64 (no response found!)","98"
"2910","222.527834","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=178/45568, ttl=64 (no response found!)","98"
"2911","222.557352","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=179/45824, ttl=64 (no response found!)","98"
"2912","222.565778","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=180/46080, ttl=64 (no response found!)","98"
"2913","222.580101","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=181/46336, ttl=64 (no response found!)","98"
"2914","222.597477","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=182/46592, ttl=64 (no response found!)","98"
"2915","222.635682","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=183/46848, ttl=64 (no response found!)","98"
"2916","222.639212","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=184/47104, ttl=64 (no response found!)","98"
"2917","222.639450","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=185/47360, ttl=64 (no response found!)","98"
"2918","222.659702","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=186/47616, ttl=64 (no response found!)","98"
"2919","222.679970","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=187/47872, ttl=64 (no response found!)","98"
"2920","222.692097","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=188/48128, ttl=64 (no response found!)","98"
"2921","222.729678","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=189/48384, ttl=64 (no response found!)","98"
"2922","222.736646","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=190/48640, ttl=64 (no response found!)","98"
"2923","222.751462","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=191/48896, ttl=64 (no response found!)","98"
"2924","222.773172","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=192/49152, ttl=64 (no response found!)","98"
"2925","222.858909","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=193/49408, ttl=64 (no response found!)","98"
"2926","222.871647","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=194/49664, ttl=64 (no response found!)","98"
"2927","222.872637","192.168.6.68","172.217.15.206","UDP","60734  >  443 Len=29","71"
"2928","222.898771","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=195/49920, ttl=64 (no response found!)","98"
"2929","222.909294","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=196/50176, ttl=64 (no response found!)","98"
"2930","222.931994","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=197/50432, ttl=64 (no response found!)","98"
"2931","222.943248","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=198/50688, ttl=64 (no response found!)","98"
"2932","222.958982","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=199/50944, ttl=64 (no response found!)","98"
"2933","222.978434","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=200/51200, ttl=64 (no response found!)","98"
"2934","222.995556","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=201/51456, ttl=64 (no response found!)","98"
"2935","223.012379","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=202/51712, ttl=64 (no response found!)","98"
"2936","223.012379","172.217.15.206","192.168.6.68","UDP","443  >  60734 Len=26","68"
"2937","223.022597","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=203/51968, ttl=64 (no response found!)","98"
"2938","223.032758","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=204/52224, ttl=64 (no response found!)","98"
"2939","223.048450","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=205/52480, ttl=64 (no response found!)","98"
"2940","223.059363","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=206/52736, ttl=64 (no response found!)","98"
"2941","223.074926","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=207/52992, ttl=64 (no response found!)","98"
"2942","223.105741","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=208/53248, ttl=64 (no response found!)","98"
"2943","223.125834","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=209/53504, ttl=64 (no response found!)","98"
"2944","223.135793","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=210/53760, ttl=64 (no response found!)","98"
"2945","223.146254","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=211/54016, ttl=64 (no response found!)","98"
"2946","223.160386","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=212/54272, ttl=64 (no response found!)","98"
"2947","223.176441","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=213/54528, ttl=64 (no response found!)","98"
"2948","223.186329","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=214/54784, ttl=64 (no response found!)","98"
"2949","223.198654","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=215/55040, ttl=64 (no response found!)","98"
"2950","223.210189","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=216/55296, ttl=64 (no response found!)","98"
"2951","223.236491","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=217/55552, ttl=64 (no response found!)","98"
"2952","223.255763","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=218/55808, ttl=64 (no response found!)","98"
"2953","223.267574","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=219/56064, ttl=64 (no response found!)","98"
"2954","223.331317","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=220/56320, ttl=64 (no response found!)","98"
"2955","223.356532","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=221/56576, ttl=64 (no response found!)","98"
"2956","223.359576","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=222/56832, ttl=64 (no response found!)","98"
"2957","223.376639","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=223/57088, ttl=64 (no response found!)","98"
"2958","223.399970","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=224/57344, ttl=64 (no response found!)","98"
"2959","223.415894","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=225/57600, ttl=64 (no response found!)","98"
"2960","223.431270","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=226/57856, ttl=64 (no response found!)","98"
"2961","223.444959","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=227/58112, ttl=64 (no response found!)","98"
"2962","223.457825","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=228/58368, ttl=64 (no response found!)","98"
"2963","223.473338","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=229/58624, ttl=64 (no response found!)","98"
"2964","223.489794","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=230/58880, ttl=64 (no response found!)","98"
"2965","223.501118","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=231/59136, ttl=64 (no response found!)","98"
"2966","223.514585","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=232/59392, ttl=64 (no response found!)","98"
"2967","223.531147","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=233/59648, ttl=64 (no response found!)","98"
"2968","223.543207","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=234/59904, ttl=64 (no response found!)","98"
"2969","223.557216","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=235/60160, ttl=64 (no response found!)","98"
"2970","223.570995","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=236/60416, ttl=64 (no response found!)","98"
"2971","223.589341","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=237/60672, ttl=64 (no response found!)","98"
"2972","223.608159","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=238/60928, ttl=64 (no response found!)","98"
"2973","223.623472","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=239/61184, ttl=64 (no response found!)","98"
"2974","223.633079","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=240/61440, ttl=64 (no response found!)","98"
"2975","223.647430","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=241/61696, ttl=64 (no response found!)","98"
"2976","223.662738","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=242/61952, ttl=64 (no response found!)","98"
"2977","223.672923","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=243/62208, ttl=64 (no response found!)","98"
"2978","223.684538","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=244/62464, ttl=64 (no response found!)","98"
"2979","223.703235","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=245/62720, ttl=64 (no response found!)","98"
"2980","223.736869","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=246/62976, ttl=64 (no response found!)","98"
"2981","223.748971","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=247/63232, ttl=64 (no response found!)","98"
"2982","223.762007","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=248/63488, ttl=64 (no response found!)","98"
"2983","223.780248","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=249/63744, ttl=64 (no response found!)","98"
"2984","223.808774","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=250/64000, ttl=64 (no response found!)","98"
"2985","223.829399","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=251/64256, ttl=64 (no response found!)","98"
"2986","223.875565","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=252/64512, ttl=64 (no response found!)","98"
"2987","223.944241","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=253/64768, ttl=64 (no response found!)","98"
"2988","223.974924","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=254/65024, ttl=64 (no response found!)","98"
"2989","223.993940","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=255/65280, ttl=64 (no response found!)","98"
"2990","224.014007","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=256/1, ttl=64 (no response found!)","98"
"2991","224.026125","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=257/257, ttl=64 (no response found!)","98"
"2992","224.040698","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=258/513, ttl=64 (no response found!)","98"
"2993","224.055795","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=259/769, ttl=64 (no response found!)","98"
"2994","224.066245","192.168.6.68","192.168.6.72","DNS","Standard query 0x0485 HTTPS clients2.google.com","79"
"2995","224.066534","192.168.6.68","192.168.6.72","DNS","Standard query 0x897a A clients2.google.com","79"
"2996","224.068090","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=260/1025, ttl=64 (no response found!)","98"
"2997","224.096767","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=261/1281, ttl=64 (no response found!)","98"
"2998","224.109315","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=262/1537, ttl=64 (no response found!)","98"
"2999","224.112076","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=262/1537, ttl=64 (no response found!)","98"
"3000","224.117990","192.168.6.72","192.168.6.68","DNS","Standard query response 0x897a A clients2.google.com CNAME clients.l.google.com A 142.250.64.238","119"
"3001","224.137212","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=263/1793, ttl=64 (no response found!)","98"
"3002","224.155459","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=264/2049, ttl=64 (no response found!)","98"
"3003","224.164855","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=265/2305, ttl=64 (no response found!)","98"
"3004","224.180449","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=266/2561, ttl=64 (no response found!)","98"
"3005","224.233681","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=267/2817, ttl=64 (no response found!)","98"
"3006","224.266058","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=268/3073, ttl=64 (no response found!)","98"
"3007","224.284274","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=269/3329, ttl=64 (no response found!)","98"
"3008","224.329644","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=270/3585, ttl=64 (no response found!)","98"
"3009","224.344388","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=271/3841, ttl=64 (no response found!)","98"
"3010","224.367654","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=272/4097, ttl=64 (no response found!)","98"
"3011","224.396231","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=273/4353, ttl=64 (no response found!)","98"
"3012","224.401302","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=274/4609, ttl=64 (no response found!)","98"
"3013","224.419550","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=275/4865, ttl=64 (no response found!)","98"
"3014","224.444237","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=276/5121, ttl=64 (no response found!)","98"
"3015","224.471761","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=277/5377, ttl=64 (no response found!)","98"
"3016","224.474334","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=278/5633, ttl=64 (no response found!)","98"
"3017","224.489933","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=279/5889, ttl=64 (no response found!)","98"
"3018","224.505009","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=280/6145, ttl=64 (no response found!)","98"
"3019","224.523078","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=281/6401, ttl=64 (no response found!)","98"
"3020","224.554125","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=282/6657, ttl=64 (no response found!)","98"
"3021","224.569393","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=283/6913, ttl=64 (no response found!)","98"
"3022","224.584109","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=284/7169, ttl=64 (no response found!)","98"
"3023","224.616239","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=285/7425, ttl=64 (no response found!)","98"
"3024","224.631971","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=286/7681, ttl=64 (no response found!)","98"
"3025","224.648424","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=287/7937, ttl=64 (no response found!)","98"
"3026","224.667578","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=288/8193, ttl=64 (no response found!)","98"
"3027","224.680776","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=289/8449, ttl=64 (no response found!)","98"
"3028","224.691482","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=290/8705, ttl=64 (no response found!)","98"
"3029","224.706890","192.168.6.214","192.168.6.68","ICMP","Echo (ping) request  id=0x3f9a, seq=291/8961, ttl=64 (no response found!)","98"
